Transmittal ID,Transmittal Type,Employee From,Department From,Employee To,Department To,Transaction Date,Transaction Time,Received By
3378,1,35,DEPT6,9,DEPT4,"August 17, 2021",5:40:16 pm,9
3378,2,9,DEPT4,,DEPT2,"August 27, 2021",1:39:10 pm,
3378,1,9,DEPT4,,DEPT2,"August 27, 2021",3:00:33 pm,40
3379,0,29,DEPT4,40,DEPT2,"August 16, 2021",4:38:26 pm,
3379,1,29,DEPT4,40,DEPT2,"August 17, 2021",8:22:56 am,40
3380,0,20,DEPT8,2,DEPT1,"August 16, 2021",4:52:58 pm,
3380,1,20,DEPT8,2,DEPT1,"August 16, 2021",5:28:25 pm,2
3380,2,2,DEPT1,,DEPT8,"August 16, 2021",5:28:38 pm,
3380,1,2,DEPT1,,DEPT8,"August 17, 2021",9:06:47 am,20
3380,2,20,DEPT8,2,DEPT1,"August 17, 2021",9:07:11 am,
3380,1,20,DEPT8,2,DEPT1,"August 17, 2021",11:03:24 am,2
3380,2,2,DEPT1,,DEPT6,"August 17, 2021",11:03:36 am,
3380,1,2,DEPT1,,DEPT6,"August 17, 2021",11:06:05 am,35
3380,2,35,DEPT6,9,DEPT4,"August 17, 2021",2:37:27 pm,
3380,1,35,DEPT6,9,DEPT4,"August 17, 2021",5:24:14 pm,9
3380,2,9,DEPT4,,DEPT8,"August 17, 2021",5:24:25 pm,
3380,1,9,DEPT4,,DEPT8,"August 18, 2021",10:04:32 am,20
3380,2,20,DEPT8,2,DEPT1,"August 18, 2021",10:04:49 am,
3380,1,20,DEPT8,2,DEPT1,"August 18, 2021",10:38:16 am,2
3380,2,2,DEPT1,,DEPT6,"August 18, 2021",10:38:51 am,
3380,1,2,DEPT1,,DEPT6,"August 19, 2021",9:27:47 am,35
3380,2,35,DEPT6,20,DEPT8,"August 19, 2021",9:27:59 am,
3380,1,35,DEPT6,20,DEPT8,"August 19, 2021",10:01:53 am,20
3380,2,20,DEPT8,9,DEPT4,"August 19, 2021",10:02:07 am,
3380,1,20,DEPT8,9,DEPT4,"August 19, 2021",5:19:14 pm,9
3380,2,9,DEPT4,,DEPT8,"August 19, 2021",5:19:25 pm,
3380,1,9,DEPT4,,DEPT8,"August 19, 2021",5:34:44 pm,20
3380,2,20,DEPT8,2,DEPT1,"August 19, 2021",5:34:58 pm,
3380,1,20,DEPT8,2,DEPT1,"August 19, 2021",5:36:47 pm,2
3380,2,2,DEPT1,,DEPT6,"August 19, 2021",5:36:57 pm,
3380,1,2,DEPT1,,DEPT6,"August 19, 2021",5:44:14 pm,36
3380,2,36,DEPT6,,DEPT4,"August 19, 2021",5:44:59 pm,
3380,1,36,DEPT6,,DEPT4,"August 19, 2021",5:51:36 pm,9
3380,2,9,DEPT4,37,DEPT7,"August 19, 2021",5:52:42 pm,
3380,1,9,DEPT4,37,DEPT7,"August 19, 2021",5:55:23 pm,37
3380,2,37,DEPT7,20,DEPT8,"August 25, 2021",9:27:12 am,
3380,1,37,DEPT7,20,DEPT8,"August 26, 2021",11:41:35 am,20
3380,2,20,DEPT8,,DEPT2,"August 26, 2021",11:41:44 am,
3380,1,20,DEPT8,,DEPT2,"August 26, 2021",11:46:30 am,40
3381,0,47,DEPT2,35,DEPT6,"August 16, 2021",4:59:36 pm,
3381,1,47,DEPT2,35,DEPT6,"August 16, 2021",5:20:02 pm,35
3382,0,43,DEPT3,5,DEPT3,"August 16, 2021",5:08:16 pm,
3382,1,43,DEPT3,5,DEPT3,"August 17, 2021",2:38:41 pm,5
3383,0,9,DEPT4,40,DEPT2,"August 16, 2021",5:31:14 pm,
3383,1,9,DEPT4,40,DEPT2,"August 17, 2021",8:23:01 am,40
3384,0,36,DEPT6,,DEPT7,"August 16, 2021",5:38:02 pm,
3384,1,36,DEPT6,,DEPT7,"August 16, 2021",5:39:51 pm,37
3385,0,35,DEPT6,37,DEPT7,"August 16, 2021",5:38:45 pm,
3385,1,35,DEPT6,37,DEPT7,"August 16, 2021",5:40:07 pm,37
3385,2,37,DEPT7,15,DEPT6,"August 23, 2021",2:07:16 pm,
3385,1,37,DEPT7,15,DEPT6,"August 24, 2021",3:05:32 pm,15
3386,0,15,DEPT6,47,DEPT2,"August 16, 2021",6:36:33 pm,
3386,1,15,DEPT6,47,DEPT2,"August 17, 2021",9:13:46 am,47
3387,0,36,DEPT6,,DEPT7,"August 17, 2021",8:49:48 am,
3387,1,36,DEPT6,,DEPT7,"August 17, 2021",3:01:08 pm,37
3388,0,36,DEPT6,,DEPT7,"August 17, 2021",8:49:48 am,
3388,1,36,DEPT6,,DEPT7,"August 17, 2021",3:01:22 pm,37
3389,0,37,DEPT7,9,DEPT4,"August 17, 2021",8:50:48 am,
3389,1,37,DEPT7,9,DEPT4,"August 17, 2021",11:23:41 am,9
3390,0,28,DEPT6,,DEPT2,"August 17, 2021",9:08:24 am,
3390,1,28,DEPT6,,DEPT2,"August 17, 2021",9:13:54 am,47
3391,0,20,DEPT8,,DEPT2,"August 17, 2021",9:29:31 am,
3391,1,20,DEPT8,,DEPT2,"August 17, 2021",11:39:16 am,40
3391,2,40,DEPT2,37,DEPT7,"August 18, 2021",9:48:49 am,
3391,1,40,DEPT2,37,DEPT7,"August 18, 2021",9:57:36 am,37
3391,2,37,DEPT7,,DEPT2,"August 19, 2021",4:02:31 pm,
3391,1,37,DEPT7,,DEPT2,"August 19, 2021",5:45:37 pm,40
3392,0,29,DEPT4,11,DEPT5,"August 17, 2021",11:32:48 am,
3392,1,29,DEPT4,11,DEPT5,"August 17, 2021",3:22:51 pm,11
3393,0,47,DEPT2,15,DEPT6,"August 17, 2021",11:41:49 am,
3393,1,47,DEPT2,15,DEPT6,"August 24, 2021",3:05:01 pm,15
3394,0,29,DEPT4,38,DEPT3,"August 17, 2021",11:43:42 am,
3394,1,29,DEPT4,38,DEPT3,"August 19, 2021",1:18:03 pm,38
3395,0,29,DEPT4,38,DEPT3,"August 17, 2021",11:43:42 am,
3395,1,29,DEPT4,38,DEPT3,"August 19, 2021",1:18:16 pm,38
3396,0,36,DEPT6,,DEPT7,"August 17, 2021",11:58:55 am,
3396,1,36,DEPT6,,DEPT7,"August 17, 2021",2:21:54 pm,37
3396,2,37,DEPT7,36,DEPT6,"August 17, 2021",2:49:28 pm,
3396,1,37,DEPT7,36,DEPT6,"August 18, 2021",4:34:45 pm,36
3397,0,5,DEPT3,,DEPT6,"August 17, 2021",2:40:52 pm,
3397,1,5,DEPT3,,DEPT6,"August 18, 2021",9:19:25 am,35
3397,2,35,DEPT6,28,DEPT6,"August 18, 2021",9:19:39 am,
3397,1,35,DEPT6,28,DEPT6,"August 18, 2021",9:38:56 am,28
3398,0,5,DEPT3,,DEPT6,"August 17, 2021",2:40:52 pm,
3398,1,5,DEPT3,,DEPT6,"August 17, 2021",3:02:27 pm,28
3398,2,28,DEPT6,9,DEPT4,"August 18, 2021",9:43:09 am,
3398,1,28,DEPT6,9,DEPT4,"August 18, 2021",12:15:20 pm,9
3398,2,9,DEPT4,,DEPT3,"August 18, 2021",12:15:44 pm,
3398,1,9,DEPT4,,DEPT3,"August 18, 2021",2:37:27 pm,43
3398,2,5,DEPT3,,DEPT3,"August 20, 2021",1:21:21 pm,
3398,1,5,DEPT3,,DEPT3,"August 23, 2021",5:01:03 pm,43
3399,0,5,DEPT3,,DEPT6,"August 17, 2021",2:40:52 pm,
3399,1,5,DEPT3,,DEPT6,"August 17, 2021",3:02:06 pm,28
3399,2,28,DEPT6,9,DEPT4,"August 18, 2021",9:41:41 am,
3399,1,28,DEPT6,9,DEPT4,"August 18, 2021",12:15:26 pm,9
3399,2,9,DEPT4,,DEPT3,"August 18, 2021",12:16:04 pm,
3399,1,9,DEPT4,,DEPT3,"August 18, 2021",2:37:16 pm,43
3400,0,5,DEPT3,,DEPT6,"August 17, 2021",2:40:52 pm,
3400,1,5,DEPT3,,DEPT6,"August 17, 2021",3:02:18 pm,28
3400,2,28,DEPT6,9,DEPT4,"August 18, 2021",9:42:28 am,
3400,1,28,DEPT6,9,DEPT4,"August 18, 2021",12:15:33 pm,9
3400,2,9,DEPT4,,DEPT3,"August 18, 2021",12:15:54 pm,
3400,1,9,DEPT4,,DEPT3,"August 18, 2021",2:37:20 pm,43
3400,2,5,DEPT3,,DEPT3,"August 20, 2021",1:21:36 pm,
3400,1,5,DEPT3,,DEPT3,"August 23, 2021",5:01:10 pm,43
3401,0,36,DEPT6,,DEPT7,"August 17, 2021",2:45:35 pm,
3401,1,36,DEPT6,,DEPT7,"August 17, 2021",2:47:47 pm,37
3401,2,37,DEPT7,36,DEPT6,"August 18, 2021",8:47:18 am,
3401,1,37,DEPT7,36,DEPT6,"August 18, 2021",4:34:51 pm,36
3402,0,37,DEPT7,,DEPT2,"August 17, 2021",2:47:38 pm,
3402,1,37,DEPT7,,DEPT2,"August 17, 2021",5:20:31 pm,40
3403,0,10,DEPT4,35,DEPT6,"August 17, 2021",2:52:47 pm,
3403,1,10,DEPT4,35,DEPT6,"August 18, 2021",9:19:02 am,35
3403,2,35,DEPT6,28,DEPT6,"August 18, 2021",9:19:11 am,
3403,1,35,DEPT6,28,DEPT6,"August 18, 2021",9:39:07 am,28
3404,0,40,DEPT2,35,DEPT6,"August 17, 2021",2:54:08 pm,
3404,1,40,DEPT2,35,DEPT6,"August 18, 2021",9:19:54 am,35
3405,0,41,DEPT4,,DEPT5,"August 17, 2021",3:19:45 pm,
3405,1,41,DEPT4,,DEPT5,"August 17, 2021",3:22:56 pm,11
3406,0,40,DEPT2,35,DEPT6,"August 17, 2021",4:20:21 pm,
3406,0,40,DEPT2,37,DEPT7,"August 18, 2021",9:18:59 am,
3406,1,40,DEPT2,37,DEPT7,"August 18, 2021",9:57:49 am,37
3406,2,37,DEPT7,,DEPT2,"August 19, 2021",4:07:21 pm,
3406,1,37,DEPT7,,DEPT2,"August 19, 2021",5:45:42 pm,40
3407,0,35,DEPT6,28,DEPT6,"August 17, 2021",4:33:13 pm,
3407,1,35,DEPT6,28,DEPT6,"August 17, 2021",4:36:28 pm,28
3408,0,43,DEPT3,5,DEPT3,"August 17, 2021",4:33:43 pm,
3408,1,43,DEPT3,5,DEPT3,"August 20, 2021",1:20:46 pm,5
3410,0,47,DEPT2,15,DEPT6,"August 17, 2021",5:24:24 pm,
3411,0,35,DEPT6,28,DEPT6,"August 18, 2021",9:20:30 am,
3411,1,35,DEPT6,28,DEPT6,"August 18, 2021",9:39:02 am,28
3412,0,28,DEPT6,5,DEPT3,"August 18, 2021",9:39:32 am,
3412,1,28,DEPT6,5,DEPT3,"August 20, 2021",1:20:53 pm,5
3413,0,29,DEPT4,17,DEPT5,"August 18, 2021",9:42:41 am,
3414,0,47,DEPT2,37,DEPT7,"August 18, 2021",9:51:09 am,
3414,1,47,DEPT2,37,DEPT7,"August 18, 2021",9:58:13 am,37
3414,2,37,DEPT7,,DEPT2,"August 19, 2021",4:00:19 pm,
3414,1,37,DEPT7,,DEPT2,"August 19, 2021",5:45:45 pm,40
3415,0,37,DEPT7,40,DEPT2,"August 18, 2021",9:57:19 am,
3415,1,37,DEPT7,40,DEPT2,"August 18, 2021",10:00:13 am,40
3415,2,40,DEPT2,35,DEPT6,"August 18, 2021",10:01:50 am,
3415,1,40,DEPT2,35,DEPT6,"August 18, 2021",10:19:57 am,35
3415,2,35,DEPT6,40,DEPT2,"August 19, 2021",9:23:31 am,
3415,1,35,DEPT6,40,DEPT2,"August 19, 2021",11:30:09 am,40
3416,0,40,DEPT2,35,DEPT6,"August 18, 2021",10:17:49 am,
3416,1,40,DEPT2,35,DEPT6,"August 18, 2021",10:20:04 am,35
3416,2,35,DEPT6,40,DEPT2,"August 19, 2021",9:24:24 am,
3416,1,35,DEPT6,40,DEPT2,"August 19, 2021",11:30:14 am,40
3416,2,40,DEPT2,35,DEPT6,"August 20, 2021",8:58:24 am,
3416,1,40,DEPT2,35,DEPT6,"August 20, 2021",8:58:30 am,35
3416,2,35,DEPT6,40,DEPT2,"August 20, 2021",8:58:43 am,
3416,2,35,DEPT6,9,DEPT4,"August 20, 2021",8:58:53 am,
3416,1,35,DEPT6,9,DEPT4,"August 20, 2021",9:05:52 am,9
3416,2,9,DEPT4,,DEPT2,"August 20, 2021",9:06:01 am,
3416,1,9,DEPT4,,DEPT2,"August 20, 2021",9:57:43 am,40
3416,2,40,DEPT2,35,DEPT6,"August 20, 2021",1:03:01 pm,
3416,1,40,DEPT2,35,DEPT6,"August 20, 2021",1:13:15 pm,35
3416,2,35,DEPT6,9,DEPT4,"August 20, 2021",3:12:50 pm,
3416,1,35,DEPT6,9,DEPT4,"August 20, 2021",3:15:39 pm,9
3416,2,9,DEPT4,37,DEPT7,"August 20, 2021",3:15:51 pm,
3416,1,9,DEPT4,37,DEPT7,"August 20, 2021",3:34:13 pm,37
3416,2,37,DEPT7,,DEPT2,"August 24, 2021",8:42:50 am,
3416,1,37,DEPT7,,DEPT2,"August 24, 2021",9:06:24 am,40
3416,2,40,DEPT2,37,DEPT7,"August 24, 2021",9:08:25 am,
3416,1,40,DEPT2,37,DEPT7,"August 24, 2021",11:56:02 am,37
3416,2,37,DEPT7,,DEPT2,"August 24, 2021",5:18:54 pm,
3416,1,37,DEPT7,,DEPT2,"August 25, 2021",1:38:37 pm,40
3417,0,40,DEPT2,35,DEPT6,"August 18, 2021",10:17:49 am,
3417,1,40,DEPT2,35,DEPT6,"August 18, 2021",10:20:11 am,35
3417,2,35,DEPT6,28,DEPT6,"August 19, 2021",9:19:15 am,
3417,1,35,DEPT6,28,DEPT6,"August 19, 2021",10:11:49 am,28
3418,0,15,DEPT6,6,DEPT1,"August 18, 2021",10:38:51 am,
3418,1,15,DEPT6,6,DEPT1,"August 18, 2021",4:40:48 pm,6
3419,0,15,DEPT6,6,DEPT1,"August 18, 2021",10:38:51 am,
3419,1,15,DEPT6,6,DEPT1,"August 18, 2021",4:40:56 pm,6
3420,0,15,DEPT6,6,DEPT1,"August 18, 2021",10:38:51 am,
3420,1,15,DEPT6,6,DEPT1,"August 18, 2021",4:40:43 pm,6
3421,0,41,DEPT4,38,DEPT3,"August 18, 2021",11:51:34 am,
3421,1,41,DEPT4,38,DEPT3,"August 19, 2021",1:18:33 pm,38
3422,0,41,DEPT4,38,DEPT3,"August 18, 2021",11:52:07 am,
3422,1,41,DEPT4,38,DEPT3,"August 19, 2021",1:18:42 pm,38
3423,0,41,DEPT4,38,DEPT3,"August 18, 2021",11:52:32 am,
3423,1,41,DEPT4,38,DEPT3,"August 19, 2021",1:18:49 pm,38
3424,0,36,DEPT6,,DEPT7,"August 18, 2021",11:59:36 am,
3424,1,36,DEPT6,,DEPT7,"August 18, 2021",2:51:37 pm,37
3425,0,9,DEPT4,47,DEPT2,"August 18, 2021",4:10:06 pm,
3425,1,9,DEPT4,47,DEPT2,"August 18, 2021",6:24:30 pm,47
3426,0,29,DEPT4,11,DEPT5,"August 18, 2021",4:13:06 pm,
3427,0,10,DEPT4,40,DEPT2,"August 18, 2021",4:30:54 pm,
3427,1,10,DEPT4,40,DEPT2,"August 18, 2021",4:43:47 pm,40
3428,0,6,DEPT1,,DEPT2,"August 18, 2021",4:42:31 pm,
3428,1,6,DEPT1,,DEPT2,"August 18, 2021",4:44:04 pm,40
3429,0,6,DEPT1,,DEPT2,"August 18, 2021",4:42:31 pm,
3429,1,6,DEPT1,,DEPT2,"August 18, 2021",4:43:58 pm,40
3430,0,47,DEPT2,15,DEPT6,"August 18, 2021",4:48:51 pm,
3431,0,36,DEPT6,9,DEPT4,"August 18, 2021",5:02:12 pm,
3431,1,36,DEPT6,9,DEPT4,"August 18, 2021",5:10:55 pm,9
3432,0,36,DEPT6,37,DEPT7,"August 18, 2021",5:02:47 pm,
3432,1,36,DEPT6,37,DEPT7,"August 19, 2021",2:34:28 pm,37
3433,0,2,DEPT1,,DEPT2,"August 19, 2021",8:24:43 am,
3433,1,2,DEPT1,,DEPT2,"August 19, 2021",11:59:08 am,40
3434,0,43,DEPT3,5,DEPT3,"August 19, 2021",8:24:47 am,
3434,1,43,DEPT3,5,DEPT3,"August 20, 2021",1:20:58 pm,5
3435,0,5,DEPT3,,DEPT3,"August 19, 2021",10:02:26 am,
3435,1,5,DEPT3,,DEPT3,"August 19, 2021",3:58:53 pm,43
3436,0,5,DEPT3,,DEPT3,"August 19, 2021",10:02:26 am,
3436,1,5,DEPT3,,DEPT3,"August 19, 2021",3:58:58 pm,43
3437,0,8,DEPT3,37,DEPT7,"August 19, 2021",10:17:24 am,
3437,1,8,DEPT3,37,DEPT7,"August 19, 2021",10:26:20 am,37
3437,2,37,DEPT7,,DEPT2,"August 19, 2021",4:03:45 pm,
3437,1,37,DEPT7,,DEPT2,"August 19, 2021",5:45:51 pm,40
3438,0,5,DEPT3,,DEPT6,"August 19, 2021",11:02:02 am,
3438,1,5,DEPT3,,DEPT6,"August 19, 2021",3:29:33 pm,28
3439,0,5,DEPT3,,DEPT6,"August 19, 2021",11:02:03 am,
3439,1,5,DEPT3,,DEPT6,"August 19, 2021",1:23:10 pm,35
3439,2,35,DEPT6,28,DEPT6,"August 19, 2021",3:28:02 pm,
3439,1,35,DEPT6,28,DEPT6,"August 19, 2021",3:29:16 pm,28
3440,0,5,DEPT3,,DEPT6,"August 19, 2021",11:02:03 am,
3440,1,5,DEPT3,,DEPT6,"August 19, 2021",1:23:16 pm,35
3440,2,35,DEPT6,28,DEPT6,"August 19, 2021",3:27:51 pm,
3440,1,35,DEPT6,28,DEPT6,"August 19, 2021",3:29:23 pm,28
3441,0,40,DEPT2,35,DEPT6,"August 19, 2021",11:55:02 am,
3441,1,40,DEPT2,35,DEPT6,"August 19, 2021",1:10:25 pm,35
3441,2,35,DEPT6,40,DEPT2,"August 19, 2021",3:28:19 pm,
3441,1,35,DEPT6,40,DEPT2,"August 19, 2021",3:35:05 pm,40
3441,2,40,DEPT2,37,DEPT7,"August 19, 2021",3:35:27 pm,
3441,1,40,DEPT2,37,DEPT7,"August 19, 2021",4:03:06 pm,37
3441,2,37,DEPT7,,DEPT2,"August 24, 2021",8:45:52 am,
3441,1,37,DEPT7,,DEPT2,"August 24, 2021",8:52:06 am,40
3442,0,40,DEPT2,35,DEPT6,"August 19, 2021",11:55:02 am,
3442,1,40,DEPT2,35,DEPT6,"August 19, 2021",1:25:31 pm,35
3442,2,35,DEPT6,28,DEPT6,"August 19, 2021",3:24:15 pm,
3442,1,35,DEPT6,28,DEPT6,"August 19, 2021",3:29:07 pm,28
3443,0,47,DEPT2,37,DEPT7,"August 19, 2021",3:35:16 pm,
3443,0,47,DEPT2,37,DEPT7,"August 19, 2021",3:36:12 pm,
3443,1,47,DEPT2,37,DEPT7,"August 19, 2021",4:05:09 pm,37
3443,2,37,DEPT7,15,DEPT6,"August 23, 2021",2:04:04 pm,
3443,1,37,DEPT7,15,DEPT6,"August 24, 2021",3:06:39 pm,15
3444,0,43,DEPT3,5,DEPT3,"August 19, 2021",3:58:30 pm,
3444,1,43,DEPT3,5,DEPT3,"August 23, 2021",5:00:55 pm,5
3445,0,43,DEPT3,5,DEPT3,"August 19, 2021",3:59:26 pm,
3445,1,43,DEPT3,5,DEPT3,"August 23, 2021",5:01:00 pm,5
3446,0,43,DEPT3,5,DEPT3,"August 19, 2021",3:59:51 pm,
3446,1,43,DEPT3,5,DEPT3,"August 23, 2021",5:01:08 pm,5
3447,0,40,DEPT2,37,DEPT7,"August 19, 2021",4:07:16 pm,
3447,1,40,DEPT2,37,DEPT7,"August 19, 2021",4:08:24 pm,37
3447,2,37,DEPT7,,DEPT2,"August 19, 2021",4:08:41 pm,
3447,1,37,DEPT7,,DEPT2,"August 19, 2021",5:45:56 pm,40
3448,0,47,DEPT2,35,DEPT6,"August 19, 2021",4:07:32 pm,
3448,1,47,DEPT2,35,DEPT6,"August 19, 2021",5:28:31 pm,35
3448,2,35,DEPT6,40,DEPT2,"August 20, 2021",8:54:53 am,
3448,1,35,DEPT6,40,DEPT2,"August 20, 2021",9:57:51 am,40
3449,0,37,DEPT7,36,DEPT6,"August 19, 2021",4:09:58 pm,
3449,1,37,DEPT7,36,DEPT6,"August 20, 2021",8:25:28 am,36
3450,0,10,DEPT4,40,DEPT2,"August 19, 2021",5:11:21 pm,
3450,1,10,DEPT4,40,DEPT2,"August 19, 2021",5:46:16 pm,40
3451,0,9,DEPT4,37,DEPT7,"August 19, 2021",5:21:06 pm,
3451,1,9,DEPT4,37,DEPT7,"August 19, 2021",5:23:20 pm,37
3451,2,37,DEPT7,,DEPT4,"August 24, 2021",8:46:31 am,
3451,1,37,DEPT7,,DEPT4,"August 24, 2021",8:53:20 am,41
3452,0,43,DEPT3,5,DEPT3,"August 20, 2021",9:00:47 am,
3452,1,43,DEPT3,5,DEPT3,"August 23, 2021",5:01:15 pm,5
3453,0,43,DEPT3,35,DEPT6,"August 20, 2021",9:52:26 am,
3453,1,43,DEPT3,35,DEPT6,"August 20, 2021",1:13:23 pm,35
3453,2,35,DEPT6,37,DEPT7,"August 23, 2021",11:24:14 am,
3453,1,35,DEPT6,37,DEPT7,"August 23, 2021",12:03:59 pm,37
3453,2,37,DEPT7,,DEPT6,"August 24, 2021",8:41:48 am,
3453,1,37,DEPT7,,DEPT6,"August 24, 2021",9:38:50 am,28
3454,0,40,DEPT2,35,DEPT6,"August 20, 2021",10:40:40 am,
3454,1,40,DEPT2,35,DEPT6,"August 20, 2021",1:13:29 pm,35
3454,2,35,DEPT6,40,DEPT2,"August 20, 2021",1:13:43 pm,
3454,1,35,DEPT6,40,DEPT2,"August 20, 2021",4:37:16 pm,40
3455,0,37,DEPT7,36,DEPT6,"August 20, 2021",2:18:23 pm,
3455,1,37,DEPT7,36,DEPT6,"August 20, 2021",2:31:22 pm,36
3456,0,10,DEPT4,37,DEPT7,"August 20, 2021",3:13:39 pm,
3456,1,10,DEPT4,37,DEPT7,"August 20, 2021",3:16:20 pm,37
3456,2,37,DEPT7,,DEPT4,"August 24, 2021",8:56:08 am,
3456,1,37,DEPT7,,DEPT4,"August 24, 2021",8:59:58 am,10
3456,2,10,DEPT4,,DEPT2,"August 24, 2021",9:00:20 am,
3456,1,10,DEPT4,,DEPT2,"August 24, 2021",9:05:53 am,40
3458,0,35,DEPT6,37,DEPT7,"August 20, 2021",3:44:51 pm,
3458,1,35,DEPT6,37,DEPT7,"August 20, 2021",3:46:55 pm,37
3458,2,37,DEPT7,9,DEPT4,"August 24, 2021",8:42:30 am,
3458,1,37,DEPT7,9,DEPT4,"August 24, 2021",9:53:35 am,9
3459,0,5,DEPT3,28,DEPT6,"August 20, 2021",4:15:15 pm,
3459,1,5,DEPT3,28,DEPT6,"August 20, 2021",4:25:32 pm,28
3460,0,40,DEPT2,35,DEPT6,"August 23, 2021",8:49:20 am,
3460,1,40,DEPT2,35,DEPT6,"August 23, 2021",9:50:05 am,35
3460,2,35,DEPT6,40,DEPT2,"August 23, 2021",5:04:15 pm,
3460,1,35,DEPT6,40,DEPT2,"August 24, 2021",9:06:04 am,40
3461,0,40,DEPT2,35,DEPT6,"August 23, 2021",8:49:20 am,
3461,1,40,DEPT2,35,DEPT6,"August 23, 2021",11:22:53 am,35
3462,0,43,DEPT3,5,DEPT3,"August 23, 2021",8:53:28 am,
3462,1,43,DEPT3,5,DEPT3,"August 23, 2021",5:01:25 pm,5
3463,0,28,DEPT6,5,DEPT3,"August 23, 2021",9:10:33 am,
3463,1,28,DEPT6,5,DEPT3,"August 25, 2021",11:44:30 am,5
3464,0,20,DEPT8,47,DEPT2,"August 23, 2021",9:29:09 am,
3464,1,20,DEPT8,47,DEPT2,"August 24, 2021",8:22:14 am,47
3465,0,20,DEPT8,47,DEPT2,"August 23, 2021",9:29:09 am,
3465,1,20,DEPT8,47,DEPT2,"August 24, 2021",8:21:30 am,47
3466,0,20,DEPT8,47,DEPT2,"August 23, 2021",9:29:09 am,
3466,1,20,DEPT8,47,DEPT2,"August 24, 2021",8:21:39 am,47
3467,0,20,DEPT8,47,DEPT2,"August 23, 2021",9:29:09 am,
3467,1,20,DEPT8,47,DEPT2,"August 24, 2021",8:21:49 am,47
3468,0,28,DEPT6,47,DEPT2,"August 23, 2021",9:30:36 am,
3468,1,28,DEPT6,47,DEPT2,"August 24, 2021",8:22:00 am,47
3469,0,36,DEPT6,,DEPT7,"August 23, 2021",11:28:11 am,
3469,1,36,DEPT6,,DEPT7,"August 23, 2021",12:01:34 pm,37
3469,2,37,DEPT7,36,DEPT6,"August 24, 2021",8:47:20 am,
3469,1,37,DEPT7,36,DEPT6,"August 24, 2021",9:38:50 am,36
3470,0,36,DEPT6,,DEPT7,"August 23, 2021",11:28:11 am,
3470,1,36,DEPT6,,DEPT7,"August 23, 2021",12:01:57 pm,37
3471,0,36,DEPT6,,DEPT7,"August 23, 2021",11:28:11 am,
3471,1,36,DEPT6,,DEPT7,"August 23, 2021",12:02:13 pm,37
3472,0,36,DEPT6,,DEPT7,"August 23, 2021",11:28:11 am,
3472,0,36,DEPT6,,DEPT7,"August 23, 2021",12:03:32 pm,
3472,1,36,DEPT6,,DEPT7,"August 23, 2021",12:04:06 pm,37
3473,0,36,DEPT6,,DEPT7,"August 23, 2021",11:28:11 am,
3473,1,36,DEPT6,,DEPT7,"August 23, 2021",12:03:09 pm,37
3474,0,36,DEPT6,,DEPT7,"August 23, 2021",11:28:11 am,
3474,1,36,DEPT6,,DEPT7,"August 23, 2021",12:03:40 pm,37
3475,0,2,DEPT1,,DEPT2,"August 23, 2021",12:45:34 pm,
3475,1,2,DEPT1,,DEPT2,"August 24, 2021",9:06:16 am,40
3476,0,47,DEPT2,35,DEPT6,"August 23, 2021",1:54:51 pm,
3476,1,47,DEPT2,35,DEPT6,"August 23, 2021",5:05:31 pm,35
3476,2,35,DEPT6,10,DEPT4,"August 23, 2021",5:05:49 pm,
3476,2,35,DEPT6,9,DEPT4,"August 23, 2021",5:16:36 pm,
3476,1,35,DEPT6,9,DEPT4,"August 24, 2021",9:54:03 am,9
3476,2,9,DEPT4,,DEPT2,"August 24, 2021",10:44:24 am,
3476,1,9,DEPT4,,DEPT2,"August 27, 2021",3:00:38 pm,40
3477,0,47,DEPT2,35,DEPT6,"August 23, 2021",1:54:51 pm,
3477,1,47,DEPT2,35,DEPT6,"August 23, 2021",5:05:06 pm,35
3477,2,35,DEPT6,10,DEPT4,"August 23, 2021",5:05:19 pm,
3477,2,35,DEPT6,9,DEPT4,"August 23, 2021",5:16:42 pm,
3477,1,35,DEPT6,9,DEPT4,"August 24, 2021",9:54:10 am,9
3477,2,9,DEPT4,,DEPT2,"August 24, 2021",10:44:35 am,
3477,1,9,DEPT4,,DEPT2,"August 25, 2021",1:38:42 pm,40
3478,0,47,DEPT2,35,DEPT6,"August 23, 2021",1:54:51 pm,
3478,1,47,DEPT2,35,DEPT6,"August 23, 2021",5:04:27 pm,35
3478,2,35,DEPT6,10,DEPT4,"August 23, 2021",5:04:54 pm,
3478,2,35,DEPT6,9,DEPT4,"August 23, 2021",5:16:53 pm,
3478,1,35,DEPT6,9,DEPT4,"August 24, 2021",9:54:16 am,9
3478,2,9,DEPT4,,DEPT2,"August 24, 2021",10:44:49 am,
3478,1,9,DEPT4,,DEPT2,"August 25, 2021",1:38:52 pm,40
3479,0,47,DEPT2,35,DEPT6,"August 23, 2021",1:54:51 pm,
3479,1,47,DEPT2,35,DEPT6,"August 23, 2021",5:03:39 pm,35
3479,2,35,DEPT6,9,DEPT4,"August 23, 2021",5:03:54 pm,
3479,1,35,DEPT6,9,DEPT4,"August 24, 2021",9:54:23 am,9
3479,2,9,DEPT4,37,DEPT7,"August 24, 2021",10:44:12 am,
3479,1,9,DEPT4,37,DEPT7,"August 24, 2021",11:55:44 am,37
3479,2,37,DEPT7,,DEPT2,"August 25, 2021",9:25:52 am,
